gvkey,fyear,Hole_opening,Hole_closing,Non_hole
1363,1999,-0.6102845,-0.7055023,-0.4589264
1363,2000,-0.6048663,-0.7666138,-0.4587921
1363,2001,-0.554809,-0.7621758,-0.497959
1363,2002,-0.5924126,-0.7637469,-0.5101312
1363,2003,-0.5725555,-0.7233494,-0.4803038
1363,2004,-0.5652413,-0.7867041,-0.4915218
1372,1996,5.811183,3.040409,-0.2888254
1372,2001,0.9856997,1.568568,-0.2350347
1372,2003,-0.5750408,-0.8211754,-0.5128303
1392,1996,0.3587053,-0.2893357,-0.2932307
1393,1996,-0.5167235,-0.4792437,-0.4139376
1393,1997,-0.5353485,-0.6672833,-0.5275289
1393,1998,-0.5465562,-0.6815339,-0.5100618
1393,1999,-0.6102845,-0.7076441,-0.4592617
1393,2000,-0.6083419,-0.7757471,-0.45929
1393,2002,-0.5910335,-0.7771782,-0.5127727
1393,2006,-0.5464643,-0.7916725,-0.5077987
1393,2007,-0.5538852,-0.8051202,-0.495894
1393,2008,-0.5255471,-0.7627894,-0.4844692
1393,2009,-0.5418037,-0.7891893,-0.4985472
1393,2010,-0.5461159,-0.8054951,-0.5018001
1393,2011,-0.5563939,-0.8051749,-0.5042796
1393,2012,-0.4146681,-0.6874347,-0.5020212
1393,2013,-0.4889242,-0.7965682,-0.528227
1393,2014,-0.2679979,-0.8322118,-0.580467
1393,2015,-0.5642931,-0.8817528,-0.6285007
1393,2016,-0.4914902,-0.7994729,-0.6329789
1393,2017,-0.4425426,-0.7515288,-0.6372768
1393,2018,-0.5663301,-0.731969,-0.6604396
1393,2019,-0.374622,-0.7137945,-0.6630455
1408,2002,-0.1079338,-0.6959447,-0.5090137
1408,2003,-0.5869639,-0.8261942,-0.5129396
1408,2004,-0.5652413,-0.8079464,-0.4996967
1408,2005,-0.540825,-0.7998412,-0.5168699
1408,2006,-0.4488751,-0.7810739,-0.5076293
1408,2007,-0.5518637,-0.806241,-0.4965835
1408,2008,-0.5542125,-0.785753,-0.4882901
1408,2009,-0.5851184,-0.8399436,-0.5048332
1408,2010,-0.5746465,-0.8527672,-0.5081412
1408,2011,-0.593098,-0.8531643,-0.5093808
1408,2012,-0.4621638,-0.798701,-0.4992679
1408,2013,-0.5627474,-0.7984835,-0.5120817
1410,1998,-0.0561375,-0.3472457,-0.4759611
1410,2001,1.585514,-0.234329,-0.478643
1410,2002,-0.1205879,-0.6016725,-0.4898123
1410,2003,1.831758,-0.2638069,-0.495829
1410,2004,0.4169665,-0.4367844,-0.4919138
1410,2005,2.68251,0.2243885,-0.4922865
1410,2006,4.137594,-0.0832457,-0.495884
1410,2007,1.662254,-0.1409939,-0.4873737
1410,2008,0.3493156,-0.5134119,-0.4838983
1410,2009,0.1331142,-0.7212319,-0.4997211
1410,2010,0.7543012,-0.6019601,-0.5019567
1410,2011,-0.5794732,-0.830959,-0.5105366
1410,2012,-0.5547854,-0.8596887,-0.516638
1410,2013,-0.3713221,-0.6579419,-0.5088255
1410,2014,0.1582648,-0.5401551,-0.5471206
1410,2015,-0.4755294,-0.8452521,-0.6249967
1410,2016,-0.5219724,-0.8047404,-0.6154737
1410,2017,-0.5691308,-0.912281,-0.6436528
1410,2018,-0.4527795,-0.8259691,-0.668453
1410,2019,-0.3309583,-0.8083674,-0.6627361
1410,2020,0.3995327,-0.1224777,-0.6469788
1411,1998,-0.4535444,-0.6581452,-0.5087936
1414,2010,0.7737561,-0.2139205,-0.4260988
1414,2011,-0.593098,-0.6261591,-0.4648642
1414,2012,-0.3888601,-0.7803264,-0.4744882
1414,2013,-0.5392722,-0.7488666,-0.4732333
1414,2014,-0.5782916,-0.7870081,-0.5247139
1414,2015,-0.5642931,-0.7276872,-0.5658714
1414,2016,-0.495812,-0.6573335,-0.5735079
1414,2017,-0.5133961,-0.4519205,-0.5787126
1414,2018,-0.4658169,-0.322856,-0.5721603
1414,2019,-0.1749356,-0.1820666,-0.5584812
1414,2020,-0.5454607,-0.5270586,-0.6129921
1418,1996,-0.4258246,-0.3416403,-0.3610733
1418,1997,-0.5244305,-0.6672833,-0.5275289
1418,1998,-0.4889292,-0.6669085,-0.5047072
1418,1999,-0.5386368,-0.6653564,-0.4457375
1418,2000,1.938063,-0.3579227,-0.4452499
1429,1996,-0.460179,-0.4344113,-0.4068891
1429,1997,-0.5029786,-0.6404966,-0.5230692
1429,2002,-0.5924126,-0.7763788,-0.5123664
1429,2003,-0.5869639,-0.8275493,-0.5130489
1429,2004,-0.5590851,-0.7926608,-0.4985768
1429,2005,-0.5157884,-0.798838,-0.5166968
1429,2006,-0.5315204,-0.7960876,-0.5080246
1429,2007,-0.5467142,-0.8093938,-0.4966328
1429,2008,-0.223708,-0.6872026,-0.4817902
1429,2009,-0.5851184,-0.8037193,-0.5038486
1429,2010,-0.3926022,-0.8324802,-0.5068886
1429,2011,-0.5562678,-0.8533889,-0.511254
1429,2012,-0.5829671,-0.8583093,-0.5170833
1439,1996,-0.5167235,-0.4797014,-0.4139376
1439,1997,-0.5384985,-0.6325557,-0.51192
1439,1998,-0.4228343,-0.6751761,-0.5031571
1439,1999,-0.4507392,-0.5398777,-0.4167889
1439,2000,-0.5975194,-0.691468,-0.4361885
1439,2001,0.0252892,-0.3174122,-0.4689851
1439,2003,-0.2926773,-0.6854965,-0.501897
1439,2004,-0.3527176,-0.7033935,-0.4910179
1439,2005,-0.4954917,-0.7066391,-0.5091371
1439,2006,-0.2977034,-0.5768609,-0.4819365
1439,2007,-0.241377,-0.3551636,-0.465014
1439,2008,-0.1734655,-0.550413,-0.4640472
1439,2009,-0.2497379,-0.4876107,-0.4816205
1439,2010,-0.4329404,-0.6559682,-0.4915057
1439,2011,-0.2074534,-0.5653096,-0.4982616
1439,2012,-0.1257781,-0.598896,-0.5048555
1439,2013,-0.3728366,-0.6573551,-0.5121722
1439,2014,2.713047,1.054253,-0.4708061
1439,2015,-0.3413727,0.105624,-0.5152622
1439,2016,0.7071296,0.7905454,-0.5213191
1439,2017,0.0157079,0.6454821,-0.5178814
1439,2018,0.1054899,0.4365653,-0.5227152
1440,1996,-0.5167235,-0.0193205,1.548211
1440,1997,0.4481933,0.656134,0.3956286
1440,1998,-0.5070044,-0.397268,0.0540096
1440,2001,-0.5652071,-0.6117761,-0.3372957
1440,2002,-0.3116294,-0.593219,-0.1395135
1440,2003,-0.0572303,-0.3793136,-0.0014816
1440,2004,-0.5642337,-0.467119,-0.0106057
1440,2005,-0.4888442,-0.4223497,0.0907318
1440,2006,-0.5353541,-0.4880212,0.0087691
1440,2007,-0.4634476,-0.4193665,-0.0946513
1440,2008,-0.4223627,-0.3035827,-0.1632069
1440,2009,-0.1335346,-0.2761882,-0.2183293
1440,2010,-0.5347536,-0.5282142,-0.2038092
1447,1996,-0.4759351,-0.4424406,-0.4051269
1447,1998,0.6456811,-0.4473263,-0.4831476
1447,1999,-0.153834,-0.2818624,-0.443502
1447,2000,-0.0791646,-0.5474849,-0.4485358
1447,2002,2.540716,-0.1397475,-0.4724396
1447,2003,1.047078,0.1206916,-0.4846224
1447,2004,0.790986,-0.5132816,-0.4828991
1447,2005,0.0074268,-0.4101571,-0.4928059
1447,2006,-0.4387568,-0.5303955,-0.4887691
1447,2007,-0.4175987,-0.4440881,-0.4748148
1447,2008,-0.4013716,-0.5415841,-0.4666823
1447,2009,-0.1443919,-0.0647003,-0.4591274
1447,2010,-0.5863758,-0.3508687,-0.4707994
1447,2011,0.1368478,-0.2113739,-0.4704437
1447,2012,-0.4414523,-0.3491237,-0.4667547
1447,2013,0.7795735,0.4693765,-0.43339
1447,2014,0.4338239,0.0128264,-0.486315
1447,2015,-0.3338387,-0.5846736,-0.5616133
1447,2016,-0.5513188,-0.7243697,-0.5772424
1447,2017,-0.2260252,-0.5269099,-0.57961
1447,2018,-0.2636453,-0.3398775,-0.6164541
1447,2019,-0.2786601,-0.4605959,-0.6310652
1447,2020,-0.5089973,-0.6817896,-0.663228
1449,1996,-0.5167235,-0.4625506,-0.2993982
1449,1997,-0.5384985,-0.6537192,-0.4233949
1449,1998,-0.3323369,-0.6647507,-0.4594743
1449,1999,-0.2601568,-0.6816471,-0.436684
1449,2000,-0.475866,-0.7409835,-0.4496312
1449,2002,-0.5924126,-0.7617953,-0.4552701
1449,2003,-0.5869639,-0.7849879,-0.3879177
1449,2004,-0.4707895,-0.7965556,-0.4512635
1449,2005,-0.4543158,-0.7829595,-0.479764
1449,2006,-0.524043,-0.7706995,-0.4774755
1449,2007,-0.5538852,-0.8026875,-0.4842709
1449,2008,-0.4312121,-0.7252048,-0.4597871
1449,2009,-0.2347693,-0.774856,-0.4774551
1449,2010,0.2327736,-0.73785,-0.4566298
1449,2011,0.1116873,-0.6318901,-0.4795304
1449,2012,-0.5196978,-0.790569,-0.4808046
1449,2013,-0.0866678,-0.6876209,-0.4748162
1449,2014,-0.2163188,-0.7662745,-0.5349507
1449,2015,-0.4704564,-0.7890573,-0.562456
1449,2016,-0.5609335,-0.6094252,-0.589286
1449,2017,-0.1736891,-0.8362377,-0.5657246
1449,2018,-0.0738252,-0.8504364,-0.6050064
1449,2019,-0.5563349,-0.9363031,-0.6474227
1449,2020,-0.5895945,-0.9010363,-0.6556665
1468,1997,-0.2809528,-0.6574264,-0.5192785
1468,2001,-0.6136622,-0.7797945,-0.5070488
1468,2002,-0.5875681,-0.7702665,-0.5127727
1468,2003,-0.5252699,-0.8202775,-0.5127209
1468,2004,-0.5157408,-0.7893879,-0.497849
1468,2005,-0.5598815,-0.8015594,-0.5170431
1468,2006,-0.5464643,-0.7970296,-0.5076858
1468,2007,-0.5418674,-0.7747965,-0.4926927
1468,2008,-0.4967376,-0.7325243,-0.4821415
1468,2009,-0.3204576,-0.7609742,-0.4806738
1468,2010,-0.547408,-0.8465738,-0.5063798
1468,2011,-0.3760487,-0.7421511,-0.499258
1468,2012,-0.5108936,-0.8314018,-0.510686
1474,1997,-0.4840705,-0.3978698,-0.1442178
1474,1998,-0.5425369,-0.598528,-0.3260305
1478,1996,-0.2594627,-0.2007097,-0.3364033
1478,1997,-0.5384985,-0.6455886,-0.5054534
1478,1999,-0.559556,-0.6088691,-0.3920876
1478,2002,0.6546491,-0.1680905,-0.4477521
1478,2003,0.0342384,-0.3744664,-0.45062
1478,2004,-0.0298255,-0.3182955,-0.4438166
1478,2005,-0.4836121,-0.5444753,-0.4700114
1478,2006,-0.2624424,-0.6007473,-0.3640881
1478,2007,-0.4304491,-0.7169601,-0.4814636
1478,2008,-0.516993,-0.7190655,-0.4751146
1487,1996,-0.0320189,0.214499,-0.1584267
1487,1997,-0.2373224,-0.5562167,-0.4089009
1487,1998,0.1205617,-0.4490011,-0.3778862
1487,1999,-0.5598234,-0.0971485,-0.3731984
1487,2000,-0.3515134,-0.1589914,-0.3607102
1487,2001,-0.5255526,-0.411204,-0.4153548
1487,2002,-0.3781055,-0.132398,-0.3942116
1487,2003,-0.3471949,-0.6241335,-0.453736
1487,2004,0.6554334,0.2225809,-0.3339601
1487,2005,-0.1404679,-0.2573181,-0.3433436
1487,2006,0.6361755,0.2128622,-0.3604177
1487,2007,1.121876,0.7817332,-0.328492
1487,2008,0.7537649,0.5332573,-0.3349713
1487,2009,-0.028729,0.5242939,-0.2744107
1487,2010,-0.2820745,0.1850855,-0.2370802
1487,2011,-0.4148706,-0.4236992,-0.3851568
1487,2012,-0.108781,0.4803278,-0.2784778
1487,2013,-0.2561743,0.1974213,-0.2498665
1487,2014,0.325058,0.3592311,-0.3152774
1487,2015,0.1551709,0.5642207,-0.3072814
1487,2016,-0.4740206,-0.5802506,-0.4336064
1487,2017,-0.4319041,-0.5301581,-0.4867101
1487,2018,-0.5637548,-0.7124124,-0.5383456
1487,2019,-0.5481748,-0.7547967,-0.567762
1487,2020,-0.5895945,-0.8035045,-0.5808154
1495,1996,-0.2481498,-0.3105975,-0.3593112
1500,1997,-0.3365747,-0.5574427,-0.5152647
1500,1998,-0.5452336,-0.6516215,-0.4963933
1500,1999,-0.5324976,-0.3673405,-0.2805406
1500,2000,-0.4444186,-0.4556066,-0.3541382
1500,2001,-0.5377005,-0.6718846,-0.4614859
1500,2002,-0.5030706,-0.5689598,-0.4033551
1500,2003,-0.5127349,-0.5558858,-0.345606
1518,2008,-0.5542125,-0.7806344,-0.4876752
1518,2009,-0.487428,-0.8160295,-0.5041894
1523,2006,0.0197117,-0.6261066,-0.4957711
1523,2007,-0.4037915,-0.6649672,-0.4879154
1523,2008,-0.3975337,-0.5702694,-0.4736653
1523,2009,0.086764,-0.3769718,-0.4809011
1523,2010,0.2342901,-0.4216681,-0.4894703
1526,2009,-0.242243,-0.1359217,-0.271192
1526,2010,-0.5847396,-0.7689999,-0.3291823
1526,2011,-0.1537874,-0.6429311,-0.2939315
1526,2012,-0.5396692,-0.6548568,-0.3491322
1526,2013,0.3444338,-0.1986176,-0.3255281
1526,2014,0.165458,0.4336841,-0.2977035
1526,2015,-0.5557983,-0.4677412,-0.3630357
1526,2016,0.1539559,-0.2445367,-0.3907537
1526,2017,-0.5525663,-0.7807044,-0.4538386
1526,2018,-0.5464874,-0.8063537,-0.4774968
1526,2019,-0.1405473,0.3631344,-0.4211632
1530,1997,-0.478386,-0.6539131,-0.5246301
1530,1998,-0.5336254,-0.6080773,-0.4989297
1530,1999,-0.6102845,-0.6761491,-0.4551262
1530,2000,-0.6240075,-0.7439913,-0.4578959
1530,2001,-0.5767457,-0.7713399,-0.5060263
1530,2002,-0.5924126,-0.7725271,-0.5121632
1530,2003,-0.5829326,-0.8206834,-0.5122836
1533,1997,0.5785982,-0.1269048,-0.4878376
1533,1998,0.6676926,-0.3936169,-0.4917432
1533,1999,-0.6102845,-0.6479386,-0.4533378
1533,2000,0.353542,-0.3981286,-0.4434575
1533,2001,-0.599959,-0.7633861,-0.5059126
1533,2002,-0.5924126,-0.7773482,-0.5128743
1533,2003,-0.583979,-0.8277082,-0.5131036
1533,2004,-0.5214671,-0.8049403,-0.4998087
1533,2005,-0.5148563,-0.7941356,-0.5165814
1533,2006,-0.3044074,-0.7248411,-0.5042413
1533,2007,-0.5538852,-0.7931926,-0.493727
1533,2008,-0.2022046,-0.7132807,-0.4793746
1533,2009,0.1197257,-0.5371203,-0.4842334
1533,2010,0.5142243,-0.5283324,-0.4894311
1533,2011,1.047399,-0.4823511,-0.4839541
1533,2012,0.6275548,-0.4660597,-0.5060297
1533,2013,-0.5043989,-0.6900246,-0.5307596
1539,1997,1.369833,-0.6644761,-0.511028
1539,1998,1.08306,-0.5142583,-0.4839931
1539,1999,-0.4835709,-0.6502589,-0.4524437
1539,2004,-0.4171091,-0.7096049,-0.4722046
1539,2005,-0.4085936,-0.7639917,-0.5147924
1539,2006,-0.5132889,-0.767628,-0.5034507
1539,2007,0.2589314,-0.3299837,-0.3967038
1539,2008,0.3303752,0.2232023,-0.3134513
1539,2009,-0.1884396,-0.4087945,-0.3844909
1542,1997,0.0945889,-0.3906632,-0.5012167
1545,2002,-0.5817258,-0.7392713,-0.443993
1545,2003,0.3177711,0.1591413,-0.2443093
1545,2004,1.821806,0.4013932,-0.2712489
1545,2005,2.906819,1.789149,-0.2733445
1545,2006,1.553279,3.105924,-0.2268712
1545,2007,2.17801,2.425031,-0.0113197
1545,2008,0.6747312,1.358011,0.0597224
1545,2009,-0.4406718,0.2406247,-0.1096502
1545,2010,0.8044307,0.094783,-0.0454392
1545,2011,1.846856,2.136006,0.2313804
1545,2012,-0.5043878,0.2997926,0.1733058
1545,2013,-0.4782422,-0.097795,0.166476
1545,2014,-0.3231346,0.1153398,0.2114553
1545,2015,0.1233882,1.520965,0.3499273
1545,2016,-0.5232792,1.049338,0.1468193
1545,2017,-0.253017,1.633714,0.249782
1545,2018,4.926892,2.984835,0.4402995
1545,2019,-0.5303757,0.649793,0.0639161
1545,2020,-0.5249746,-0.5153614,-0.4052911
1554,1998,-0.2413857,-0.5778902,-0.4963933
1554,1999,0.5735369,-0.1448824,-0.4261776
1554,2000,1.527206,0.1554104,-0.4238411
1554,2001,-0.6046681,-0.6811065,-0.4929596
1554,2002,-0.514649,-0.5806453,-0.4785353
1554,2003,-0.5249019,-0.6894293,-0.5021703
1554,2004,-0.4592505,-0.6689409,-0.4924737
1554,2005,-0.2192769,-0.6149949,-0.5030778
1554,2006,-0.2413841,-0.5887311,-0.496844
1554,2007,0.3943094,-0.0613901,-0.4639305
1554,2008,0.8395951,0.3837045,-0.4370374
1554,2009,0.0900843,-0.0876688,-0.4805602
1554,2010,1.21668,0.1094286,-0.4653586
1554,2011,0.5165547,0.4379044,-0.4686902
1554,2012,0.6615846,-0.3520986,-0.4876069
1554,2013,-0.3604945,0.3288767,-0.4821879
1554,2014,1.011843,0.406534,-0.5213749
1554,2015,0.0837132,-0.1567203,-0.5959885
1559,1997,0.8324465,-0.4125201,-0.3622971
1559,1998,-0.5465562,-0.6815085,-0.50823
1559,1999,-0.6102845,-0.7081232,-0.4597088
1559,2002,-0.3273858,-0.6488992,-0.4956032
1559,2003,-0.549605,-0.7805584,-0.5042477
1559,2004,-0.2883407,-0.7862424,-0.4959452
1559,2005,-0.5598815,-0.7988729,-0.5168122
1559,2006,-0.5464643,-0.7977074,-0.5081375
1559,2007,-0.3913675,-0.7732911,-0.4938747
1559,2008,-0.5542125,-0.7586679,-0.4865333
1559,2009,-0.5672874,-0.8067646,-0.5015008
1559,2010,-0.4785449,-0.7788699,-0.500665
1559,2011,-0.2464471,-0.6430862,-0.4973848
1559,2012,-0.4017477,-0.6865658,-0.5053009
1559,2013,-0.5431432,-0.6392938,-0.5193177
1559,2014,-0.5332906,-0.8121496,-0.5836303
1559,2015,-0.4744252,-0.8700914,-0.6288555
1559,2016,-0.5762678,-0.8763094,-0.6389074
1559,2017,-0.5001993,-0.8724863,-0.647809
1559,2018,-0.1998308,-0.7504479,-0.6729881
1559,2019,-0.5273122,-0.877957,-0.6774308
1559,2020,-0.5788687,-0.9403612,-0.7035697
1562,1996,-0.4750158,-0.0585295,1.653058
1562,1998,-0.3593521,0.6764514,0.4798463
1562,1999,-0.5156678,0.206992,0.1440759
1562,2001,-0.3426794,-0.599074,0.1131071
1562,2002,-0.5924126,-0.4950445,0.7613276
1562,2003,-0.5705044,-0.5149868,-0.0716185
1562,2004,-0.5429901,-0.4438255,-0.0578631
1562,2005,-0.4768122,-0.1207368,-0.0616158
1562,2006,-0.5126534,-0.3490504,-0.1158554
1562,2007,-0.4773369,-0.2559831,-0.2039379
1562,2008,-0.5144399,0.2340471,-0.1578049
1562,2009,0.2379962,0.3550252,-0.2471463
1562,2010,0.4559925,-0.1562572,-0.1787581
1562,2011,0.1891793,0.8010403,-0.1598636
1562,2012,-0.4761274,0.3724834,-0.1315003
1562,2013,-0.5608928,0.0909683,-0.1679186
1562,2014,-0.5392917,0.7371601,-0.0275493
1562,2015,-0.4380018,0.2234826,-0.199543
1562,2016,1.540767,1.438333,-0.1373717
1562,2017,0.7620957,2.33695,-0.082192
1562,2018,2.744764,1.902919,0.007621
1562,2019,4.78218,3.417712,-0.1054981
1567,1997,-0.2624919,-0.4046642,-0.5087982
1567,1998,-0.1757252,-0.4525755,-0.4862477
1567,1999,-0.0624138,0.0341909,-0.3838166
1567,2000,-0.1817241,0.7913465,-0.2626283
1567,2001,0.3097765,1.037577,-0.2636678
1567,2002,-0.2306011,-0.0948826,-0.4305825
1567,2003,-0.4966224,-0.0519618,-0.402787
1567,2004,0.1963015,0.103101,-0.4071417
1567,2005,0.136286,-0.1860123,-0.4556423
1567,2006,0.1633639,0.802922,-0.3865623
1567,2007,1.483223,0.2254498,-0.4456094
1573,1996,-0.4955293,-0.3836435,-0.2870632
1573,1997,-0.5232353,-0.6342775,-0.496088
1573,1998,-0.5465562,-0.6749718,-0.5056936
1577,1997,-0.3610008,-0.6422111,-0.5172716
1577,1998,-0.4752286,-0.6424766,-0.5048481
1577,1999,-0.2887169,-0.353049,-0.3756573
1577,2000,-0.3980011,-0.3327846,-0.2955878
1577,2001,-0.5359335,-0.5068665,-0.4344436
1577,2002,-0.11767,-0.1468474,-0.4020344
1577,2003,-0.1725502,0.1390575,-0.3863324
1577,2004,3.481497,3.742862,-0.2158168
1577,2005,1.179831,4.721362,-0.2585137
1577,2006,1.913756,3.578075,-0.2963831
1577,2007,-0.551298,-0.715187,-0.46659
1581,1996,-0.5167235,-0.4354354,-0.3364033
1581,1997,-0.5384985,-0.4741064,-0.1158988
1581,1998,-0.287865,0.1726193,0.125593
1581,1999,-0.5602607,0.2005038,0.0219106
1581,2001,-0.5924494,-0.5099946,-0.2840063
1581,2002,-0.5924126,-0.680162,-0.4032535
1581,2003,-0.5526411,-0.4727126,-0.0710718
1581,2004,-0.5628947,-0.5780866,-0.1804858
1585,1996,-0.5167235,-0.4797014,-0.4139376
1585,1999,-0.4860344,-0.6441743,-0.4549026
1585,2002,-0.5924126,-0.7586458,-0.5088105
1585,2003,-0.4487399,-0.7883916,-0.5074183
1585,2004,-0.5407682,-0.759724,-0.4951053
1585,2005,-0.2535637,-0.5487412,-0.4973648
1585,2006,-0.4418716,-0.6975089,-0.502152
1585,2007,-0.4333896,-0.7059657,-0.48959
1585,2008,-0.2581691,-0.631676,-0.4834151
1585,2009,-0.2124788,-0.7595955,-0.5018795
1585,2010,0.8018395,-0.6189775,-0.4998039
1585,2011,-0.2692558,-0.4135889,-0.5007724
1585,2012,-0.3228347,-0.7546827,-0.5120626
1585,2013,-0.2096543,-0.7080194,-0.5258753
1585,2014,-0.1349201,-0.6870108,-0.5739647
1585,2015,0.6844359,-0.4048888,-0.5847666
1585,2016,-0.480425,-0.7431858,-0.6209354
1585,2017,-0.4054651,-0.8208382,-0.6387882
1585,2018,-0.4820717,-0.835197,-0.6719754
1585,2019,-0.3107465,-0.8192092,-0.6740665
1585,2020,-0.57231,-0.9464563,-0.7042534
1593,1996,-0.2990983,-0.4312672,-0.3919108
1593,1997,-0.526834,-0.6541442,-0.5210623
1593,2001,-0.5538635,-0.7585636,-0.5043219
1593,2002,-0.4845987,-0.7544755,-0.5058643
1593,2003,-0.5732563,-0.7866985,-0.5113543
1593,2004,-0.536023,-0.7873059,-0.497513
1593,2005,-0.5562739,-0.78224,-0.5162351
1593,2006,-0.5027035,-0.7966357,-0.5063871
1593,2007,-0.5131075,-0.8071036,-0.496485
1593,2008,-0.5542125,-0.7855192,-0.4881583
1593,2009,-0.5765967,-0.8387994,-0.5049468
1593,2010,-0.5863758,-0.864632,-0.5086892
1594,1996,-0.0721649,-0.2008357,0.3235199
1594,1997,-0.5384985,-0.3750956,0.6426959
1594,1998,0.6370794,-0.0696172,-0.4304464
1594,1999,-0.0363572,0.6830425,-0.2371736
1594,2000,-0.5401842,-0.3542831,-0.3364138
1594,2001,-0.511976,-0.3453585,-0.3247971
1598,1996,0.2606918,0.161274,-0.3549058
1598,1997,0.332851,0.2225893,-0.467323
1598,2002,-0.1719183,-0.2989349,-0.4279411
1598,2003,-0.2562775,0.1485432,-0.3655045
1598,2004,-0.101585,0.8316874,-0.3242175
1598,2005,-0.3435575,0.4325757,-0.3589246
1598,2006,0.8260952,0.9778588,-0.3481077
1598,2007,0.325112,0.9145433,-0.3623763
1598,2008,-0.219276,0.4665813,-0.3703695
1598,2009,-0.5058557,0.1950186,-0.3910041
1598,2010,0.0424207,0.4476711,-0.3977205
1598,2011,1.641554,0.9640644,-0.3866313
1598,2012,0.4372339,0.8001642,-0.3803903
1598,2013,1.166156,1.851203,-0.3305481
1598,2014,0.616848,1.104433,-0.4003788
1598,2015,0.3357141,1.481091,-0.4060601
1598,2016,0.0590108,1.665622,-0.3860389
1598,2017,0.8366332,1.386909,-0.4606869
1598,2018,0.0396421,1.119311,-0.5029899
1598,2020,0.1053756,-0.1285306,-0.5729722
1602,1996,-0.5167235,-0.4152145,-0.1311134
1602,1997,-0.5384985,-0.3335304,1.237397
1602,1998,-0.5465562,-0.2057375,1.153266
1602,2000,-0.532524,0.0074964,0.2839418
1602,2001,-0.1243606,-0.0100335,0.4218216
1602,2002,-0.5394909,-0.1617675,-0.1233599
1602,2003,-0.5355933,-0.101538,-0.2194362
1602,2004,-0.5345144,-0.2509645,0.8099024
1602,2005,-0.4776728,-0.1281024,0.9488416
1602,2006,-0.5209075,-0.014655,1.233218
1602,2007,-0.5507832,-0.3319957,0.9673342
1602,2008,-0.4909961,0.142974,1.306519
1602,2009,-0.4257841,0.7054249,1.307117
1602,2010,-0.5438799,0.1595064,1.191342
1602,2011,-0.3297618,1.780831,1.536271
1602,2012,-0.458981,1.088107,1.539184
1602,2013,-0.5658113,-0.192579,1.350108
1602,2014,-0.5589836,-0.2903144,1.461836
1602,2015,-0.5310076,-0.3266379,1.627619
1602,2016,-0.5423481,-0.1090871,2.347526
1602,2017,0.5120677,0.913932,1.882259
1602,2018,-0.2275567,-0.3332391,1.768231
1602,2019,-0.573232,-0.3956691,2.073763
1602,2020,-0.5895945,-0.7519717,1.79938
1606,1996,0.2637376,0.7311571,-0.3487383
1606,1997,0.4221649,-0.455154,-0.5067913
1606,1998,4.791533,3.065491,-0.0839434
1606,1999,2.640175,2.289046,-0.1090845
1606,2000,0.7546005,1.91407,-0.3052467
1606,2001,-0.4278602,-0.5431348,-0.4789839
1606,2002,-0.5924126,-0.7558319,-0.5060675
1606,2003,-0.4483232,-0.488828,-0.4652159
1608,1996,0.7702935,0.3117852,-0.3742894
1608,1997,0.9141109,-0.0880937,-0.4501531
1608,1998,-0.2131732,0.0423849,-0.3880319
1613,1996,0.116124,0.1022741,-0.3910297
1613,1997,3.863905,0.3016286,-0.3420055
1613,1998,0.3746662,-0.2954979,-0.4992116
1613,2002,0.4828396,-0.3257666,-0.4850373
1613,2003,1.545565,-0.1220904,-0.4998197
1613,2004,1.224996,-0.0304507,-0.4874344
1613,2005,1.718189,-0.0343885,-0.4903822
1613,2006,1.306629,-0.4678793,-0.500345
1613,2007,0.7111014,-0.5257049,-0.4884572
1613,2008,3.072359,0.2825073,-0.4665505
1613,2009,5.946987,4.624795,-0.1319919
1613,2010,5.519587,4.510828,-0.2620531
1613,2011,5.787311,4.518842,-0.3989063
1613,2012,5.763508,3.712395,-0.416831
1613,2013,1.858865,1.055614,-0.5031271
1613,2014,-0.2579191,-0.4162522,-0.5295907
1613,2015,5.031206,0.6697605,-0.490246
1613,2016,-0.3904867,-0.2230405,-0.5067081
1613,2017,5.184084,0.2615797,-0.5593959
1618,1996,-0.50115,-0.4797014,-0.4139376
1618,1997,-0.2923295,-0.6472276,-0.4996558
1618,1998,-0.5443836,-0.680214,-0.5100618
1618,1999,-0.5901865,-0.7076802,-0.4597088
1618,2000,-0.6240075,-0.7747957,-0.4587921
